GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID	NCBI gene ID
YML079W	YML079W	YML079W	YML079W	854896
CAT5	YOR125C	YOR125C	YOR125C	854292
ENV10	YLR065C	YLR065C	YLR065C	850754
CLA4	YNL298W	YNL298W	YNL298W	855418
ODC1	YPL134C	YPL134C	YPL134C	855969
ICP55	YER078C	YER078C	YER078C	856811
VRG4	YGL225W	YGL225W	YGL225W	852647
DIP2	YLR129W	YLR129W	YLR129W	850820
SQS1	YNL224C	YNL224C	YNL224C	855497
YNL122C	YNL122C	YNL122C	YNL122C	855601
SGF73	YGL066W	YGL066W	YGL066W	852814
HMLALPHA2	YCL067C	YCL067C	YCL067C	850292
HMLALPHA2	YCL067C	YCL067C	YCL067C	850406
HMLALPHA2	YCL067C	YCL067C	YCL067C	850458
YNL217W	YNL217W	YNL217W	YNL217W	855504
PUS2	YGL063W	YGL063W	YGL063W	852817
RCF1	YML030W	YML030W	YML030W	854978
YPL152W-A	YPL152W-A	YPL152W-A	YPL152W-A	1466519
CYC3	YAL039C	YAL039C	YAL039C	851192
RPN8	YOR261C	YOR261C	YOR261C	854435
PEX13	YLR191W	YLR191W	YLR191W	850888
DIA1	YMR316W	YMR316W	YMR316W	855364
RHB1	YCR027C	YCR027C	YCR027C	850392
NPC2	YDL046W	YDL046W	YDL046W	851514
RSP5	YER125W	YER125W	YER125W	856862
SAP30	YMR263W	YMR263W	YMR263W	855305
SKM1	YOL113W	YOL113W	YOL113W	854036
TFC3	YAL001C	YAL001C	YAL001C	851262
GRH1	YDR517W	YDR517W	YDR517W	852129
YBR197C	YBR197C	YBR197C	YBR197C	852496
NUP42	YDR192C	YDR192C	YDR192C	851774
NMD5	YJR132W	YJR132W	YJR132W	853596
RPN3	YER021W	YER021W	YER021W	856742
URB1	YKL014C	YKL014C	YKL014C	853855
PHO2	YDL106C	YDL106C	YDL106C	851452
SNG1	YGR197C	YGR197C	YGR197C	853111
ESF1	YDR365C	YDR365C	YDR365C	851969
ERG24	YNL280C	YNL280C	YNL280C	855441
SYP1	YCR030C	YCR030C	YCR030C	850396
MSH5	YDL154W	YDL154W	YDL154W	851401
PSP1	YDR505C	YDR505C	YDR505C	852116
HOP2	YGL033W	YGL033W	YGL033W	852850
DML1	YMR211W	YMR211W	YMR211W	855251
YBR221W-A	YBR221W-A	YBR221W-A	YBR221W-A	1466450
YBL036C	YBL036C	YBL036C	YBL036C	852244
ARO8	YGL202W	YGL202W	YGL202W	852672
PAU14	YIL176C	YIL176C	YIL176C	854631
PAU14	YIL176C	YIL176C	YIL176C	853232
PEX11	YOL147C	YOL147C	YOL147C	854018
PRP4	YPR178W	YPR178W	YPR178W	856307
YFH7	YFR007W	YFR007W	YFR007W	850558
UPF3	YGR072W	YGR072W	YGR072W	852963
SRB4	YER022W	YER022W	YER022W	856743
RPL16B	YNL069C	YNL069C	YNL069C	855655
RHO3	YIL118W	YIL118W	YIL118W	854688
MHO1	YJR008W	YJR008W	YJR008W	853464
JEN1	YKL217W	YKL217W	YKL217W	853663
SGF29	YCL010C	YCL010C	YCL010C	850347
PMA2	YPL036W	YPL036W	YPL036W	856071
MDE1	YJR024C	YJR024C	YJR024C	853481
CST26	YBR042C	YBR042C	YBR042C	852330
SPC72	YAL047C	YAL047C	YAL047C	851250
RPL34A	YER056C-A	YER056C-A	YER056C-A	856784
MIC19	YFR011C	YFR011C	YFR011C	850563
CTA1	YDR256C	YDR256C	YDR256C	851843
YFL065C	YFL065C	YFL065C	YFL065C	850479
SEC21	YNL287W	YNL287W	YNL287W	855429
YAL065C	YAL065C	YAL065C	YAL065C	851232
NOP7	YGR103W	YGR103W	YGR103W	852995
RPL22A	YLR061W	YLR061W	YLR061W	850750
YGR161W-A	YGR161W-A	YGR161W-A	YGR161W-A	853066
YGR161W-A	YGR161W-A	YGR161W-A	YGR161W-A	850547
PLP2	YOR281C	YOR281C	YOR281C	854456
TOS1	YBR162C	YBR162C	YBR162C	852459
PRY3	YJL078C	YJL078C	YJL078C	853367
YMR114C	YMR114C	YMR114C	YMR114C	855141
NOP19	YGR251W	YGR251W	YGR251W	853166
PBY1	YBR094W	YBR094W	YBR094W	852391
VHT1	YGR065C	YGR065C	YGR065C	852956
NAG1	YGR031C-A	YGR031C-A	YGR031C-A	8656591
PMP2	YEL017C-A	YEL017C-A	YEL017C-A	856697
HFM1	YGL251C	YGL251C	YGL251C	852641
GCD1	YOR260W	YOR260W	YOR260W	854434
MAK11	YKL021C	YKL021C	YKL021C	853847
SAP190	YKR028W	YKR028W	YKR028W	853899
ALD4	YOR374W	YOR374W	YOR374W	854556
YHL026C	YHL026C	YHL026C	YHL026C	856359
YNR062C	YNR062C	YNR062C	YNR062C	855799
SPO13	YHR014W	YHR014W	YHR014W	856405
FEN2	YCR028C	YCR028C	YCR028C	850394
TSC13	YDL015C	YDL015C	YDL015C	851547
MEF2	YJL102W	YJL102W	YJL102W	853342
YCR016W	YCR016W	YCR016W	YCR016W	850375
PET117	YER058W	YER058W	YER058W	856786
PEA2	YER149C	YER149C	YER149C	856892
YJL147C	YJL147C	YJL147C	YJL147C	853294
GPR1	YDL035C	YDL035C	YDL035C	851527
HSP31	YDR533C	YDR533C	YDR533C	852146
EDC1	YGL222C	YGL222C	YGL222C	852650
RAM1	YDL090C	YDL090C	YDL090C	851468
EHT1	YBR177C	YBR177C	YBR177C	852476
KAR2	YJL034W	YJL034W	YJL034W	853418
MNT4	YNR059W	YNR059W	YNR059W	855796
YOR034C-A	YOR034C-A	YOR034C-A	YOR034C-A	1466482
PTI1	YGR156W	YGR156W	YGR156W	853060
SPC3	YLR066W	YLR066W	YLR066W	850755
PTC4	YBR125C	YBR125C	YBR125C	852422
UMP1	YBR173C	YBR173C	YBR173C	852471
CPR2	YHR057C	YHR057C	YHR057C	856454
OAF1	YAL051W	YAL051W	YAL051W	851247
YOL162W	YOL162W	YOL162W	YOL162W	854002
RTS2	YOR077W	YOR077W	YOR077W	854244
TOP3	YLR234W	YLR234W	YLR234W	850935
RKM2	YDR198C	YDR198C	YDR198C	851779
YJR124C	YJR124C	YJR124C	YJR124C	853588
CDC12	YHR107C	YHR107C	YHR107C	856507
LSM4	YER112W	YER112W	YER112W	856848
YLL066C	YLL066C	YLL066C	YLL066C	850660
FRM2	YCL026C-A	YCL026C-A	YCL026C-A	850332
IDP2	YLR174W	YLR174W	YLR174W	850871
CLB1	YGR108W	YGR108W	YGR108W	853002
SVF1	YDR346C	YDR346C	YDR346C	851947
OST4	YDL232W	YDL232W	YDL232W	851366
RLI1	YDR091C	YDR091C	YDR091C	851665
SRP40	YKR092C	YKR092C	YKR092C	853967
HXT13	YEL069C	YEL069C	YEL069C	856640
CLF1	YLR117C	YLR117C	YLR117C	850808
SWC7	YLR385C	YLR385C	YLR385C	851101
SPO23	YBR250W	YBR250W	YBR250W	852552
SAN1	YDR143C	YDR143C	YDR143C	851721
PUG1	YER185W	YER185W	YER185W	856934
GIP4	YAL031C	YAL031C	YAL031C	851202
YNR075C-A	YNR075C-A	YNR075C-A	YNR075C-A	1466517
HRD1	YOL013C	YOL013C	YOL013C	854149
ALT1	YLR089C	YLR089C	YLR089C	850778
YKL222C	YKL222C	YKL222C	YKL222C	853658
RSM22	YKL155C	YKL155C	YKL155C	853701
GTO1	YGR154C	YGR154C	YGR154C	853058
MET2	YNL277W	YNL277W	YNL277W	855444
PRS5	YOL061W	YOL061W	YOL061W	854093
NOP1	YDL014W	YDL014W	YDL014W	851548
IOC3	YFR013W	YFR013W	YFR013W	850567
CHA1	YCL064C	YCL064C	YCL064C	850295
MZM1	YDR493W	YDR493W	YDR493W	852104
YLR345W	YLR345W	YLR345W	YLR345W	851059
STT3	YGL022W	YGL022W	YGL022W	852862
HCR1	YLR192C	YLR192C	YLR192C	850889
RBL2	YOR265W	YOR265W	YOR265W	854439
YCL019W	YCL019W	YCL019W	YCL019W	850340
MIX14	YDR031W	YDR031W	YDR031W	851595
UFD2	YDL190C	YDL190C	YDL190C	851337
DAD2	YKR083C	YKR083C	YKR083C	853958
BMT2	YBR141C	YBR141C	YBR141C	852438
FUN14	YAL008W	YAL008W	YAL008W	851225
TSA2	YDR453C	YDR453C	YDR453C	852064
HST4	YDR191W	YDR191W	YDR191W	851772
PKH1	YDR490C	YDR490C	YDR490C	852101
GAB1	YLR459W	YLR459W	YLR459W	851181
YNL193W	YNL193W	YNL193W	YNL193W	855528
TRA1	YHR099W	YHR099W	YHR099W	856499
VPS38	YLR360W	YLR360W	YLR360W	851074
YKL070W	YKL070W	YKL070W	YKL070W	853793
YPR170W-B	YPR170W-B	YPR170W-B	YPR170W-B	5848745
LSC1	YOR142W	YOR142W	YOR142W	854310
CPR5	YDR304C	YDR304C	YDR304C	851898
SEN1	YLR430W	YLR430W	YLR430W	851150
ULP1	YPL020C	YPL020C	YPL020C	856087
NPR3	YHL023C	YHL023C	YHL023C	856362
PUS5	YLR165C	YLR165C	YLR165C	850862
YOR283W	YOR283W	YOR283W	YOR283W	854457
KCH1	YJR054W	YJR054W	YJR054W	853514
GFD1	YMR255W	YMR255W	YMR255W	855297
MRH1	YDR033W	YDR033W	YDR033W	851597
PEP4	YPL154C	YPL154C	YPL154C	855949
MET32	YDR253C	YDR253C	YDR253C	851840
PRP45	YAL032C	YAL032C	YAL032C	851201
ZWF1	YNL241C	YNL241C	YNL241C	855480
HEF3	YNL014W	YNL014W	YNL014W	855718
GLC3	YEL011W	YEL011W	YEL011W	856705
MID1	YNL291C	YNL291C	YNL291C	855425
RPO21	YDL140C	YDL140C	YDL140C	851415
SIC1	YLR079W	YLR079W	YLR079W	850768
YPK2	YMR104C	YMR104C	YMR104C	855130
PUT4	YOR348C	YOR348C	YOR348C	854530
YOR097C	YOR097C	YOR097C	YOR097C	854264
YOR072W-B	YOR072W-B	YOR072W-B	YOR072W-B	1466483
SBE22	YHR103W	YHR103W	YHR103W	856503
MDH2	YOL126C	YOL126C	YOL126C	853994
YOL107W	YOL107W	YOL107W	YOL107W	854043
VMA16	YHR026W	YHR026W	YHR026W	856421
DUO1	YGL061C	YGL061C	YGL061C	852819
MSP1	YGR028W	YGR028W	YGR028W	852915
SIP4	YJL089W	YJL089W	YJL089W	853356
PRR1	YKL116C	YKL116C	YKL116C	853744
WSS1	YHR134W	YHR134W	YHR134W	856536
YOR022C	YOR022C	YOR022C	YOR022C	854187
SLX1	YBR228W	YBR228W	YBR228W	852529
YNL320W	YNL320W	YNL320W	YNL320W	855396
PPT1	YGR123C	YGR123C	YGR123C	853023
SDH8	YBR269C	YBR269C	YBR269C	852572
ERG8	YMR220W	YMR220W	YMR220W	855260
YLR290C	YLR290C	YLR290C	YLR290C	850997
MRPS17	YMR188C	YMR188C	YMR188C	855226
DSL1	YNL258C	YNL258C	YNL258C	855463
IMP4	YNL075W	YNL075W	YNL075W	855649
KRE6	YPR159W	YPR159W	YPR159W	856287
CIK1	YMR198W	YMR198W	YMR198W	855238
GAR1	YHR089C	YHR089C	YHR089C	856489
AIM4	YBR194W	YBR194W	YBR194W	852493
RCF2	YNR018W	YNR018W	YNR018W	855752
GCV3	YAL044C	YAL044C	YAL044C	851254
PEX1	YKL197C	YKL197C	YKL197C	853636
CTK1	YKL139W	YKL139W	YKL139W	853718
TPO2	YGR138C	YGR138C	YGR138C	853039
ARP1	YHR129C	YHR129C	YHR129C	856530
ECM30	YLR436C	YLR436C	YLR436C	851156
NAT5	YOR253W	YOR253W	YOR253W	854427
LYP1	YNL268W	YNL268W	YNL268W	855453
SLM1	YIL105C	YIL105C	YIL105C	854701
ARP2	YDL029W	YDL029W	YDL029W	851532
DIT1	YDR403W	YDR403W	YDR403W	852012
VPS17	YOR132W	YOR132W	YOR132W	854300
HBN1	YCL026C-B	YCL026C-B	YCL026C-B	850331
SNA2	YDR525W-A	YDR525W-A	YDR525W-A	852138
BBP1	YPL255W	YPL255W	YPL255W	855820
UBC8	YEL012W	YEL012W	YEL012W	856704
THI72	YOR192C	YOR192C	YOR192C	854364
SAP4	YGL229C	YGL229C	YGL229C	852622
ICL1	YER065C	YER065C	YER065C	856794
OPT2	YPR194C	YPR194C	YPR194C	856324
RPB11	YOL005C	YOL005C	YOL005C	854157
SUR7	YML052W	YML052W	YML052W	854953
TEM1	YML064C	YML064C	YML064C	854938
APM2	YHL019C	YHL019C	YHL019C	856367
POP7	YBR167C	YBR167C	YBR167C	852465
PAU13	YHL046C	YHL046C	YHL046C	856339
BET2	YPR176C	YPR176C	YPR176C	856306
MDJ1	YFL016C	YFL016C	YFL016C	850530
SMC6	YLR383W	YLR383W	YLR383W	851099
LAS21	YJL062W	YJL062W	YJL062W	853384
MTQ2	YDR140W	YDR140W	YDR140W	851718
MRPL17	YNL252C	YNL252C	YNL252C	855469
RPS0B	YLR048W	YLR048W	YLR048W	850737
BGL2	YGR282C	YGR282C	YGR282C	853199
MTC7	YEL033W	YEL033W	YEL033W	856678
YMR196W	YMR196W	YMR196W	YMR196W	855236
GEP3	YOR205C	YOR205C	YOR205C	854380
ECM38	YLR299W	YLR299W	YLR299W	851006
FCY2	YER056C	YER056C	YER056C	856783
NTC20	YBR188C	YBR188C	YBR188C	852486
STB5	YHR178W	YHR178W	YHR178W	856583
SLK19	YOR195W	YOR195W	YOR195W	854370
BOI2	YER114C	YER114C	YER114C	856850
YOR192C-C	YOR192C-C	YOR192C-C	YOR192C-C	1466485
RPS14B	YJL191W	YJL191W	YJL191W	853248
VEL1	YGL258W	YGL258W	YGL258W	852634
INP51	YIL002C	YIL002C	YIL002C	854815
EUG1	YDR518W	YDR518W	YDR518W	852130
ALY1	YKR021W	YKR021W	YKR021W	853891
NMA1	YLR328W	YLR328W	YLR328W	851039
SNU114	YKL173W	YKL173W	YKL173W	853681
HTA2	YBL003C	YBL003C	YBL003C	852283
PHO91	YNR013C	YNR013C	YNR013C	855747
MIR1	YJR077C	YJR077C	YJR077C	853540
ARH1	YDR376W	YDR376W	YDR376W	851982
YPR078C	YPR078C	YPR078C	YPR078C	856193
RAD6	YGL058W	YGL058W	YGL058W	852822
SEC4	YFL005W	YFL005W	YFL005W	850543
YKU70	YMR284W	YMR284W	YMR284W	855328
PIF1	YML061C	YML061C	YML061C	854941
YUR1	YJL139C	YJL139C	YJL139C	853302
COX1	Q0045	Q0045	Q0045	854598
YDL129W	YDL129W	YDL129W	YDL129W	851428
FPR4	YLR449W	YLR449W	YLR449W	851170
IRC25	YLR021W	YLR021W	YLR021W	850708
RPT2	YDL007W	YDL007W	YDL007W	851557
PNO1	YOR145C	YOR145C	YOR145C	854317
YMR317W	YMR317W	YMR317W	YMR317W	855366
MET1	YKR069W	YKR069W	YKR069W	853943
RRP36	YOR287C	YOR287C	YOR287C	854461
POG1	YIL122W	YIL122W	YIL122W	854684
SAR1	YPL218W	YPL218W	YPL218W	855883
YGR296C-B	YGR296C-B	YGR296C-B	YGR296C-B	4594642
ERV2	YPR037C	YPR037C	YPR037C	856152
EMP46	YLR080W	YLR080W	YLR080W	850769
YJR149W	YJR149W	YJR149W	YJR149W	853614
SFH5	YJL145W	YJL145W	YJL145W	853296
SGE1	YPR198W	YPR198W	YPR198W	856327
POP2	YNR052C	YNR052C	YNR052C	855788
SFB3	YHR098C	YHR098C	YHR098C	856498
ESA1	YOR244W	YOR244W	YOR244W	854418
PRE5	YMR314W	YMR314W	YMR314W	855362
YLR173W	YLR173W	YLR173W	YLR173W	850870
ERG9	YHR190W	YHR190W	YHR190W	856597
MSY1	YPL097W	YPL097W	YPL097W	856007
YNL115C	YNL115C	YNL115C	YNL115C	855608
CDC45	YLR103C	YLR103C	YLR103C	850793
CYC8	YBR112C	YBR112C	YBR112C	852410
YNL247W	YNL247W	YNL247W	YNL247W	855474
YNR065C	YNR065C	YNR065C	YNR065C	855802
BUD25	YER014C-A	YER014C-A	YER014C-A	856735
RMA1	YKL132C	YKL132C	YKL132C	853727
FMP40	YPL222W	YPL222W	YPL222W	855879
PRP40	YKL012W	YKL012W	YKL012W	853857
COX8	YLR395C	YLR395C	YLR395C	851111
RPL42B	YHR141C	YHR141C	YHR141C	856544
RPL42B	YHR141C	YHR141C	YHR141C	855560
CDC24	YAL041W	YAL041W	YAL041W	851190
SAS3	YBL052C	YBL052C	YBL052C	852228
EMC1	YCL045C	YCL045C	YCL045C	850312
YNL011C	YNL011C	YNL011C	YNL011C	855721
RDI1	YDL135C	YDL135C	YDL135C	851420
BCH1	YMR237W	YMR237W	YMR237W	855277
YOR020W-A	YOR020W-A	YOR020W-A	YOR020W-A	1466480
VHS3	YOR054C	YOR054C	YOR054C	854220
YMR158C-A	YMR158C-A	YMR158C-A	YMR158C-A	855192
AI5_ALPHA	Q0070	Q0070	Q0070	854597
RPS0A	YGR214W	YGR214W	YGR214W	853128
YIR021W-A	YIR021W-A	YIR021W-A	YIR021W-A	1466495
TAM41	YGR046W	YGR046W	YGR046W	852937
AZR1	YGR224W	YGR224W	YGR224W	853139
YMR130W	YMR130W	YMR130W	YMR130W	855160
PDP3	YLR455W	YLR455W	YLR455W	851177
SRB7	YDR308C	YDR308C	YDR308C	851903
INO1	YJL153C	YJL153C	YJL153C	853288
YPS5	YGL259W	YGL259W	YGL259W	852632
CAF4	YKR036C	YKR036C	YKR036C	853908
SWA2	YDR320C	YDR320C	YDR320C	851918
PDX3	YBR035C	YBR035C	YBR035C	852323
CDC10	YCR002C	YCR002C	YCR002C	850358
YOR192C-A	YOR192C-A	YOR192C-A	YOR192C-A	854366
PEX5	YDR244W	YDR244W	YDR244W	851831
TPD3	YAL016W	YAL016W	YAL016W	851217
COX3	Q0275	Q0275	Q0275	854627
ASR1	YPR093C	YPR093C	YPR093C	856208
RNT1	YMR239C	YMR239C	YMR239C	855280
MAS1	YLR163C	YLR163C	YLR163C	850860
YET3	YDL072C	YDL072C	YDL072C	851487
NAB3	YPL190C	YPL190C	YPL190C	855911
NBL1	YHR199C-A	YHR199C-A	YHR199C-A	2746858
PCL6	YER059W	YER059W	YER059W	856787
FTH1	YBR207W	YBR207W	YBR207W	852506
DFG10	YIL049W	YIL049W	YIL049W	854762
TAT1	YBR069C	YBR069C	YBR069C	852361
RPL6A	YML073C	YML073C	YML073C	854902
RAX2	YLR084C	YLR084C	YLR084C	850773
CLG1	YGL215W	YGL215W	YGL215W	852657
UBA3	YPR066W	YPR066W	YPR066W	856179
SPS19	YNL202W	YNL202W	YNL202W	855518
YOR161C-C	YOR161C-C	YOR161C-C	YOR161C-C	1466484
RPL33A	YPL143W	YPL143W	YPL143W	855960
ICT1	YLR099C	YLR099C	YLR099C	850788
UBC13	YDR092W	YDR092W	YDR092W	851666
DIA2	YOR080W	YOR080W	YOR080W	854247
YNL277W-A	YNL277W-A	YNL277W-A	YNL277W-A	1466509
GEX1	YCL073C	YCL073C	YCL073C	850289
FYV6	YNL133C	YNL133C	YNL133C	855589
PEP8	YJL053W	YJL053W	YJL053W	853393
ERG20	YJL167W	YJL167W	YJL167W	853272
FYV10	YIL097W	YIL097W	YIL097W	854710
BFR1	YOR198C	YOR198C	YOR198C	854373
PPR1	YLR014C	YLR014C	YLR014C	850701
AVT4	YNL101W	YNL101W	YNL101W	855622
KAP114	YGL241W	YGL241W	YGL241W	852610
SPC2	YML055W	YML055W	YML055W	854949
RPC10	YHR143W-A	YHR143W-A	YHR143W-A	856547
COF1	YLL050C	YLL050C	YLL050C	850676
YFL052W	YFL052W	YFL052W	YFL052W	850492
AMD1	YML035C	YML035C	YML035C	854973
PEX4	YGR133W	YGR133W	YGR133W	853034
CNL1	YDR357C	YDR357C	YDR357C	851959
SES1	YDR023W	YDR023W	YDR023W	851587
SOK1	YDR006C	YDR006C	YDR006C	851569
HSP32	YPL280W	YPL280W	YPL280W	855849
FOL1	YNL256W	YNL256W	YNL256W	855465
TSL1	YML100W	YML100W	YML100W	854872
RIX1	YHR197W	YHR197W	YHR197W	856604
UBP9	YER098W	YER098W	YER098W	856835
FIG4	YNL325C	YNL325C	YNL325C	855392
THI13	YDL244W	YDL244W	YDL244W	851353
ATG14	YBR128C	YBR128C	YBR128C	852425
HUR1	YGL168W	YGL168W	YGL168W	852708
THI21	YPL258C	YPL258C	YPL258C	855870
IRC4	YDR540C	YDR540C	YDR540C	852153
RAP1	YNL216W	YNL216W	YNL216W	855505
CST6	YIL036W	YIL036W	YIL036W	854775
RPL13A	YDL082W	YDL082W	YDL082W	851477
ERI1	YPL096C-A	YPL096C-A	YPL096C-A	856008
CDA1	YLR307W	YLR307W	YLR307W	851016
YML119W	YML119W	YML119W	YML119W	854920
SAM4	YPL273W	YPL273W	YPL273W	855855
HMLALPHA1	YCL066W	YCL066W	YCL066W	850293
HMLALPHA1	YCL066W	YCL066W	YCL066W	850407
YIG1	YPL201C	YPL201C	YPL201C	855900
YLR046C	YLR046C	YLR046C	YLR046C	850735
YDR316W-A	YDR316W-A	YDR316W-A	YDR316W-A	856907
YDR316W-A	YDR316W-A	YDR316W-A	YDR316W-A	855071
YDR316W-A	YDR316W-A	YDR316W-A	YDR316W-A	853069
YDR316W-A	YDR316W-A	YDR316W-A	YDR316W-A	851913
TCD1	YHR003C	YHR003C	YHR003C	856392
MRPL20	YKR085C	YKR085C	YKR085C	853960
TIF5	YPR041W	YPR041W	YPR041W	856154
MTR4	YJL050W	YJL050W	YJL050W	853397
ATG7	YHR171W	YHR171W	YHR171W	856576
YLR154C-G	YLR154C-G	YLR154C-G	YLR154C-G	1466409
FCF2	YLR051C	YLR051C	YLR051C	850740
SLX8	YER116C	YER116C	YER116C	856852
IDH2	YOR136W	YOR136W	YOR136W	854303
MHF1	YOL086W-A	YOL086W-A	YOL086W-A	854067
YBL113C	YBL113C	YBL113C	YBL113C	852159
HIS3	YOR202W	YOR202W	YOR202W	854377
GRX8	YLR364W	YLR364W	YLR364W	851079
VAC7	YNL054W	YNL054W	YNL054W	855673
RIB7	YBR153W	YBR153W	YBR153W	852450
BTN2	YGR142W	YGR142W	YGR142W	853043
IFM1	YOL023W	YOL023W	YOL023W	854135
MTR2	YKL186C	YKL186C	YKL186C	853649
AAD15	YOL165C	YOL165C	YOL165C	853999
GTB1	YDR221W	YDR221W	YDR221W	851807
MES1	YGR264C	YGR264C	YGR264C	853181
RPL41A	YDL184C	YDL184C	YDL184C	851422
RPL41A	YDL184C	YDL184C	YDL184C	851344
EBS1	YDR206W	YDR206W	YDR206W	851787
PTK1	YKL198C	YKL198C	YKL198C	853635
APL3	YBL037W	YBL037W	YBL037W	852243
SPG3	YDR504C	YDR504C	YDR504C	852115
DAL5	YJR152W	YJR152W	YJR152W	853617
PUF2	YPR042C	YPR042C	YPR042C	856155
AAC3	YBR085W	YBR085W	YBR085W	852380
AAT1	YKL106W	YKL106W	YKL106W	853755
DUG2	YBR281C	YBR281C	YBR281C	852584
SAS10	YDL153C	YDL153C	YDL153C	851403
ATG8	YBL078C	YBL078C	YBL078C	852200
RPC53	YDL150W	YDL150W	YDL150W	851404
DNM1	YLL001W	YLL001W	YLL001W	850686
PFK27	YOL136C	YOL136C	YOL136C	853984
ARB1	YER036C	YER036C	YER036C	856758
UTP5	YDR398W	YDR398W	YDR398W	852007
FMP41	YNL168C	YNL168C	YNL168C	855553
ORM1	YGR038W	YGR038W	YGR038W	852926
YIL077C	YIL077C	YIL077C	YIL077C	854733
SPO14	YKR031C	YKR031C	YKR031C	853902
NUP53	YMR153W	YMR153W	YMR153W	855184
DIM1	YPL266W	YPL266W	YPL266W	855862
FEX2	YPL279C	YPL279C	YPL279C	855850
YPL264C	YPL264C	YPL264C	YPL264C	855864
ECM14	YHR132C	YHR132C	YHR132C	856533
SPR6	YER115C	YER115C	YER115C	856851
SGD1	YLR336C	YLR336C	YLR336C	851049
ARX1	YDR101C	YDR101C	YDR101C	851678
APT2	YDR441C	YDR441C	YDR441C	852051
RPL15B	YMR121C	YMR121C	YMR121C	855150
YLF2	YHL014C	YHL014C	YHL014C	856372
ELP6	YMR312W	YMR312W	YMR312W	855360
MSS11	YMR164C	YMR164C	YMR164C	855200
FIT2	YOR382W	YOR382W	YOR382W	854564
RRN5	YLR141W	YLR141W	YLR141W	850832
SPR2	YOR214C	YOR214C	YOR214C	854389
MAD2	YJL030W	YJL030W	YJL030W	853422
STE14	YDR410C	YDR410C	YDR410C	852019
SEC20	YDR498C	YDR498C	YDR498C	852109
YJR096W	YJR096W	YJR096W	YJR096W	853559
ALA1	YOR335C	YOR335C	YOR335C	854513
PKP2	YGL059W	YGL059W	YGL059W	852821
YMR051C	YMR051C	YMR051C	YMR051C	856907
YMR051C	YMR051C	YMR051C	YMR051C	855071
YMR051C	YMR051C	YMR051C	YMR051C	853069
YMR051C	YMR051C	YMR051C	YMR051C	851913
TCB2	YNL087W	YNL087W	YNL087W	855637
MIP6	YHR015W	YHR015W	YHR015W	856408
RPL17B	YJL177W	YJL177W	YJL177W	853262
SAM2	YDR502C	YDR502C	YDR502C	852113
PNC1	YGL037C	YGL037C	YGL037C	852846
EAF1	YDR359C	YDR359C	YDR359C	851962
RFU1	YLR073C	YLR073C	YLR073C	850762
YLR227W-B	YLR227W-B	YLR227W-B	YLR227W-B	850927
KIN3	YAR018C	YAR018C	YAR018C	851273
CDC11	YJR076C	YJR076C	YJR076C	853539
ADH7	YCR105W	YCR105W	YCR105W	850469
CDC8	YJR057W	YJR057W	YJR057W	853520
CEX1	YOR112W	YOR112W	YOR112W	854279
PRI2	YKL045W	YKL045W	YKL045W	853821
SHG1	YBR258C	YBR258C	YBR258C	852561
MPC2	YHR162W	YHR162W	YHR162W	856567
TKL1	YPR074C	YPR074C	YPR074C	856188
TMA7	YLR262C-A	YLR262C-A	YLR262C-A	850967
UBX2	YML013W	YML013W	YML013W	854995
MSB2	YGR014W	YGR014W	YGR014W	852897
CCH1	YGR217W	YGR217W	YGR217W	853131
ULA1	YPL003W	YPL003W	YPL003W	856104
MEU1	YLR017W	YLR017W	YLR017W	850704
YLR297W	YLR297W	YLR297W	YLR297W	851004
YNL165W	YNL165W	YNL165W	YNL165W	855556
UGX2	YDL169C	YDL169C	YDL169C	851385
FET4	YMR319C	YMR319C	YMR319C	855369
PCL2	YDL127W	YDL127W	YDL127W	851430
RPL35B	YDL136W	YDL136W	YDL136W	851419
RPL35B	YDL136W	YDL136W	YDL136W	851336
YOR152C	YOR152C	YOR152C	YOR152C	854323
RRI1	YDL216C	YDL216C	YDL216C	851310
BAP2	YBR068C	YBR068C	YBR068C	852360
CDC14	YFR028C	YFR028C	YFR028C	850585
ANS1	YHR126C	YHR126C	YHR126C	856527
SOD2	YHR008C	YHR008C	YHR008C	856399
YDR261C-C	YDR261C-C	YDR261C-C	YDR261C-C	851853
PHO80	YOL001W	YOL001W	YOL001W	854161
BUL2	YML111W	YML111W	YML111W	854929
SOK2	YMR016C	YMR016C	YMR016C	855030
YKL023W	YKL023W	YKL023W	YKL023W	853845
PEP1	YBL017C	YBL017C	YBL017C	852264
HSL7	YBR133C	YBR133C	YBR133C	852431
SMI1	YGR229C	YGR229C	YGR229C	853144
ECM3	YOR092W	YOR092W	YOR092W	854259
SPT10	YJL127C	YJL127C	YJL127C	853315
YER138W-A	YER138W-A	YER138W-A	YER138W-A	856881
CSE2	YNR010W	YNR010W	YNR010W	855744
HEM12	YDR047W	YDR047W	YDR047W	851617
JHD2	YJR119C	YJR119C	YJR119C	853583
HAT1	YPL001W	YPL001W	YPL001W	856106
YER078W-A	YER078W-A	YER078W-A	YER078W-A	1466536
YMR247W-A	YMR247W-A	YMR247W-A	YMR247W-A	1466506
FRE3	YOR381W	YOR381W	YOR381W	854563
IFA38	YBR159W	YBR159W	YBR159W	852456
YDR249C	YDR249C	YDR249C	YDR249C	851836
MTR3	YGR158C	YGR158C	YGR158C	853062
MNE1	YOR350C	YOR350C	YOR350C	854532
