GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID
BRE-1	WBGene00000266	C53B4.7e	C53B4.7e
BRE-2	WBGene00000267	Y39E4B.9a	Y39E4B.9a
BRE-2	WBGene00000267	Y39E4B.9b	Y39E4B.9b
BRE-2	WBGene00000267	Y39E4B.9c	Y39E4B.9c
BRE-2	WBGene00000267	Y39E4B.9d	Y39E4B.9d
BRE-3	WBGene00000268	B0464.4a.1	B0464.4a.1
BRE-3	WBGene00000268	B0464.4a.2	B0464.4a.2
BRE-3	WBGene00000268	B0464.4b
BRE-4	WBGene00000269	Y73E7A.7a	Y73E7A.7a
BRE-4	WBGene00000269	Y73E7A.7b	Y73E7A.7b
BRE-5	WBGene00000270	T12G3.8a	T12G3.8a
BRE-5	WBGene00000270	T12G3.8b	T12G3.8b
BRF-1	WBGene00000271	F45E12.2	F45E12.2
BRO-1	WBGene00000272	F56A3.5	F56A3.5
BRP-1	WBGene00000273	Y79H2A.1a	Y79H2A.1a
BRP-1	WBGene00000273	Y79H2A.1b	Y79H2A.1b
BRP-1	WBGene00000273	Y79H2A.1c	Y79H2A.1c
BRP-1	WBGene00000273	Y79H2A.1d	Y79H2A.1d
BRP-1	WBGene00000273	Y79H2A.1e	Y79H2A.1e
BTF-1	WBGene00000274	F15D4.1	F15D4.1
BUB-1	WBGene00000275	R06C7.8	R06C7.8
BYN-1	WBGene00000276	F57B9.5	F57B9.5
CAB-1	WBGene00000277	C23H4.1.1	C23H4.1.1
CAB-1	WBGene00000277	C23H4.1.2	C23H4.1.2
CAB-1	WBGene00000277	C23H4.1.3	C23H4.1.3
CAB-1	WBGene00000277	C23H4.1.4	C23H4.1.4
CAH-1	WBGene00000279	F54D8.4	F54D8.4
CAH-2	WBGene00000280	D1022.8	D1022.8
CAH-3	WBGene00000281	K05G3.3	K05G3.3
CAH-4	WBGene00000282	R01E6.3a	R01E6.3a
CAH-4	WBGene00000282	R01E6.3b	R01E6.3b
CAH-5	WBGene00000283	R173.1	R173.1
CAH-6	WBGene00000284	T28F2.3	T28F2.3
CAL-1	WBGene00000285	C13C12.1a	C13C12.1a
CAL-1	WBGene00000285	C13C12.1b	C13C12.1b
CAL-2	WBGene00000286	C18E9.1	C18E9.1
CAL-3	WBGene00000287	M02B7.6a	M02B7.6a
CAL-3	WBGene00000287	M02B7.6b	M02B7.6b
CAL-4	WBGene00000288	T07G12.1a	T07G12.1a
CAL-4	WBGene00000288	T07G12.1b	T07G12.1b
CAL-4	WBGene00000288	T07G12.1c	T07G12.1c
CAM-1	WBGene00000289	C01G6.8a	C01G6.8a
CAM-1	WBGene00000289	C01G6.8b	C01G6.8b
CAM-1	WBGene00000289	C01G6.8c	C01G6.8c
CAP-1	WBGene00000292	D2024.6	D2024.6
CAP-2	WBGene00000293	M106.5	M106.5
CAS-1	WBGene00000294	F41G4.2a	F41G4.2a
CAS-1	WBGene00000294	F41G4.2b.1	F41G4.2b.1
CAS-1	WBGene00000294	F41G4.2b.2	F41G4.2b.2
CAT-1	WBGene00000295	W01C8.6a	W01C8.6a
CAT-1	WBGene00000295	W01C8.6b	W01C8.6b
CAT-2	WBGene00000296	B0432.5a	B0432.5a
CAT-2	WBGene00000296	B0432.5b	B0432.5b
CAT-2	WBGene00000296	B0432.5c	B0432.5c
CAT-4	WBGene00000298	F32G8.6	F32G8.6
CAV-1	WBGene00000301	T13F2.8a	T13F2.8a
CAV-1	WBGene00000301	T13F2.8b	T13F2.8b
CAV-2	WBGene00000302	C56A3.7a	C56A3.7a
CAV-2	WBGene00000302	C56A3.7b	C56A3.7b
CAV-2	WBGene00000302	C56A3.7c	C56A3.7c
CAV-2	WBGene00000302	C56A3.7d	C56A3.7d
CBP-1	WBGene00000366	R10E11.1a	R10E11.1a
CBP-1	WBGene00000366	R10E11.1b	R10E11.1b
CBP-1	WBGene00000366	R10E11.1c	R10E11.1c
CCA-1	WBGene00000367	C54D2.5a	C54D2.5a
CCA-1	WBGene00000367	C54D2.5c	C54D2.5c
CCA-1	WBGene00000367	C54D2.5d	C54D2.5d
CCA-1	WBGene00000367	C54D2.5e	C54D2.5e
CCA-1	WBGene00000367	C54D2.5g	C54D2.5g
CCB-1	WBGene00000368	T28F2.5	T28F2.5
CCF-1	WBGene00000369	Y56A3A.20	Y56A3A.20
CCG-1	WBGene00000370	Y73F8A.6	Y73F8A.6
CCO-1	WBGene00000371	F26E4.9.1	F26E4.9.1
CCO-1	WBGene00000371	F26E4.9.2	F26E4.9.2
CCO-1	WBGene00000371	F26E4.9.3	F26E4.9.3
CYP-13A7	WBGene00000372	T10B9.10	T10B9.10
CYP-14A5	WBGene00000373	F08F3.7	F08F3.7
CYP-44A1	WBGene00000375	ZK177.5.1	ZK177.5.1
CYP-44A1	WBGene00000375	ZK177.5.2	ZK177.5.2
CCR-4	WBGene00000376	ZC518.3a	ZC518.3a
CCR-4	WBGene00000376	ZC518.3b	ZC518.3b
CCR-4	WBGene00000376	ZC518.3c.1	ZC518.3c.1
CCR-4	WBGene00000376	ZC518.3c.2	ZC518.3c.2
CCR-4	WBGene00000376	ZC518.3d	ZC518.3d
CCR-4	WBGene00000376	ZC518.3e	ZC518.3e
CCT-1	WBGene00000377	T05C12.7	T05C12.7
CCT-2	WBGene00000378	T21B10.7.1	T21B10.7.1
CCT-2	WBGene00000378	T21B10.7.2	T21B10.7.2
CCT-4	WBGene00000379	K01C8.10.1	K01C8.10.1
CCT-4	WBGene00000379	K01C8.10.2	K01C8.10.2
CCT-5	WBGene00000380	C07G2.3a.1	C07G2.3a.1
CCT-5	WBGene00000380	C07G2.3a.2	C07G2.3a.2
CCT-5	WBGene00000380	C07G2.3b.1	C07G2.3b.1
CCT-5	WBGene00000380	C07G2.3b.2	C07G2.3b.2
CCT-5	WBGene00000380	C07G2.3b.3	C07G2.3b.3
CCT-5	WBGene00000380	C07G2.3b.4	C07G2.3b.4
CCT-5	WBGene00000380	C07G2.3b.5	C07G2.3b.5
CCT-6	WBGene00000381	F01F1.8a.1	F01F1.8a.1
CCT-6	WBGene00000381	F01F1.8a.2	F01F1.8a.2
CCT-6	WBGene00000381	F01F1.8b.1	F01F1.8b.1
CCT-6	WBGene00000381	F01F1.8b.2	F01F1.8b.2
CDC-6	WBGene00000382	C43E11.10	C43E11.10
CDC-14	WBGene00000383	C17G10.4a	C17G10.4a
CDC-14	WBGene00000383	C17G10.4b.1	C17G10.4b.1
CDC-14	WBGene00000383	C17G10.4b.2	C17G10.4b.2
CDC-14	WBGene00000383	C17G10.4c	C17G10.4c
CDC-14	WBGene00000383	C17G10.4d	C17G10.4d
CDC-14	WBGene00000383	C17G10.4e	C17G10.4e
CDC-14	WBGene00000383	C17G10.4f.1	C17G10.4f.1
CDC-14	WBGene00000383	C17G10.4f.2	C17G10.4f.2
CDC-14	WBGene00000383	C17G10.4g	C17G10.4g
CDC-14	WBGene00000383	C17G10.4h	C17G10.4h
CDC-14	WBGene00000383	C17G10.4i.1	C17G10.4i.1
CDC-14	WBGene00000383	C17G10.4i.2	C17G10.4i.2
CDC-25.1	WBGene00000386	K06A5.7.1	K06A5.7.1
CDC-25.1	WBGene00000386	K06A5.7.2	K06A5.7.2
CDC-25.2	WBGene00000387	F16B4.8a	F16B4.8a
CDC-25.2	WBGene00000387	F16B4.8b	F16B4.8b
CDC-25.2	WBGene00000387	F16B4.8c	F16B4.8c
CDC-25.2	WBGene00000387	F16B4.8d
CDC-25.3	WBGene00000388	ZK637.11	ZK637.11
CDC-25.4	WBGene00000389	R05H5.2	R05H5.2
CDC-42	WBGene00000390	R07G3.1	R07G3.1
CDD-1	WBGene00000391	C47D2.2	C47D2.2
CDD-2	WBGene00000392	F49E8.4	F49E8.4
CDF-1	WBGene00000393	C15B12.7a	C15B12.7a
CDF-1	WBGene00000393	C15B12.7b	C15B12.7b
CDF-1	WBGene00000393	C15B12.7c	C15B12.7c
CDH-3	WBGene00000395	ZK112.7	ZK112.7
CDH-4	WBGene00000396	F25F2.2a	F25F2.2a
CDH-4	WBGene00000396	F25F2.2b	F25F2.2b
CDH-5	WBGene00000397	F08B4.2a	F08B4.2a
CDH-5	WBGene00000397	F08B4.2b	F08B4.2b
CDH-5	WBGene00000397	F08B4.2c	F08B4.2c
CDH-5	WBGene00000397	F08B4.2d	F08B4.2d
CDH-7	WBGene00000399	R05H10.6	R05H10.6
CDH-9	WBGene00000401	F59C12.1	F59C12.1
CDH-10	WBGene00000402	C45G7.5	C45G7.5
CASY-1	WBGene00000403	B0034.3a	B0034.3a
CASY-1	WBGene00000403	B0034.3b	B0034.3b
CASY-1	WBGene00000403	B0034.3c	B0034.3c
CDK-1	WBGene00000405	T05G5.3.1	T05G5.3.1
CDK-1	WBGene00000405	T05G5.3.2	T05G5.3.2
CDK-4	WBGene00000406	F18H3.5a	F18H3.5a
CDK-4	WBGene00000406	F18H3.5b	F18H3.5b
CDK-5	WBGene00000407	T27E9.3	T27E9.3
CDK-7	WBGene00000408	Y39G10AL.3.1	Y39G10AL.3.1
CDK-7	WBGene00000408	Y39G10AL.3.2	Y39G10AL.3.2
CDK-8	WBGene00000409	F39H11.3	F39H11.3
CDK-9	WBGene00000410	H25P06.2a	H25P06.2a
CDK-9	WBGene00000410	H25P06.2b	H25P06.2b
CDL-1	WBGene00000411	R06F6.1	R06F6.1
CDR-1	WBGene00000412	F35E8.11	F35E8.11
CDT-1	WBGene00000413	Y54E10A.15	Y54E10A.15
CEC-1	WBGene00000414	ZK1236.2	ZK1236.2
CED-1	WBGene00000415	Y47H9C.4a	Y47H9C.4a
CED-1	WBGene00000415	Y47H9C.4b	Y47H9C.4b
CED-1	WBGene00000415	Y47H9C.4c	Y47H9C.4c
CED-1	WBGene00000415	Y47H9C.4d	Y47H9C.4d
CED-2	WBGene00000416	Y41D4B.13a	Y41D4B.13a
CED-2	WBGene00000416	Y41D4B.13b	Y41D4B.13b
CED-2	WBGene00000416	Y41D4B.13c	Y41D4B.13c
CED-3	WBGene00000417	C48D1.2a	C48D1.2a
CED-3	WBGene00000417	C48D1.2b	C48D1.2b
CED-4	WBGene00000418	C35D10.9a	C35D10.9a
CED-4	WBGene00000418	C35D10.9b	C35D10.9b
CED-5	WBGene00000419	C02F4.1	C02F4.1
CED-6	WBGene00000420	F56D2.7	F56D2.7
CED-7	WBGene00000421	C48B4.4a	C48B4.4a
CED-7	WBGene00000421	C48B4.4b	C48B4.4b
CED-7	WBGene00000421	C48B4.4c	C48B4.4c
CED-7	WBGene00000421	C48B4.4d	C48B4.4d
CED-8	WBGene00000422	F08F1.5	F08F1.5
CED-9	WBGene00000423	T07C4.8	T07C4.8
CED-10	WBGene00000424	C09G12.8a	C09G12.8a
CED-10	WBGene00000424	C09G12.8b	C09G12.8b
CED-11	WBGene00000425	ZK512.3	ZK512.3
CED-12	WBGene00000426	Y106G6E.5a	Y106G6E.5a
CED-12	WBGene00000426	Y106G6E.5b	Y106G6E.5b
CED-13	WBGene00000427	R09F10.9	R09F10.9
CEH-1	WBGene00000428	F16H11.4	F16H11.4
CEH-2	WBGene00000429	C27A12.5	C27A12.5
CEH-5	WBGene00000430	C16C2.1	C16C2.1
CEH-6	WBGene00000431	K02B12.1	K02B12.1
CEH-7	WBGene00000432	C34C6.8	C34C6.8
CEH-8	WBGene00000433	ZK265.4	ZK265.4
CEH-9	WBGene00000434	Y65B4BR.9	Y65B4BR.9
CEH-10	WBGene00000435	W03A3.1	W03A3.1
CEH-12	WBGene00000436	F33D11.4	F33D11.4
CEH-13	WBGene00000437	R13A5.5	R13A5.5
CEH-14	WBGene00000438	F46C8.5	F46C8.5
CEH-16	WBGene00000439	C13G5.1.1	C13G5.1.1
CEH-16	WBGene00000439	C13G5.1.2	C13G5.1.2
CEH-17	WBGene00000440	D1007.1	D1007.1
CEH-18	WBGene00000441	ZC64.3a	ZC64.3a
CEH-18	WBGene00000441	ZC64.3b	ZC64.3b
CEH-18	WBGene00000441	ZC64.3c	ZC64.3c
CEH-19	WBGene00000442	F20D12.6a	F20D12.6a
CEH-19	WBGene00000442	F20D12.6b	F20D12.6b
CEH-20	WBGene00000443	F31E3.1	F31E3.1
CEH-21	WBGene00000444	T26C11.6	T26C11.6
CEH-22	WBGene00000445	F29F11.5a	F29F11.5a
CEH-22	WBGene00000445	F29F11.5b	F29F11.5b
CEH-22	WBGene00000445	F29F11.5c	F29F11.5c
CEH-23	WBGene00000446	ZK652.5	ZK652.5
CEH-24	WBGene00000447	F55B12.1	F55B12.1
PROS-1	WBGene00000448	K12H4.1	K12H4.1
CEH-27	WBGene00000449	F46F3.1a	F46F3.1a
CEH-27	WBGene00000449	F46F3.1b	F46F3.1b
CEH-28	WBGene00000450	K03A11.3	K03A11.3
CEH-30	WBGene00000451	C33D12.7	C33D12.7
CEH-31	WBGene00000452	C33D12.1	C33D12.1
CEH-32	WBGene00000453	W05E10.3	W05E10.3
CEH-33	WBGene00000454	C10G8.7	C10G8.7
CEH-34	WBGene00000455	C10G8.6	C10G8.6
CEH-36	WBGene00000457	C37E2.4	C37E2.4
CEH-37	WBGene00000458	C37E2.5a	C37E2.5a
CEH-37	WBGene00000458	C37E2.5b	C37E2.5b
CEH-37	WBGene00000458	C37E2.5c	C37E2.5c
CEH-38	WBGene00000459	F22D3.1a	F22D3.1a
CEH-38	WBGene00000459	F22D3.1b	F22D3.1b
CEH-39	WBGene00000460	T26C11.7	T26C11.7
CEH-40	WBGene00000461	F17A2.5	F17A2.5
CEH-41	WBGene00000462	T26C11.5	T26C11.5
CEH-43	WBGene00000463	C28A5.4	C28A5.4
CEH-44	WBGene00000464	Y54F10AM.4a	Y54F10AM.4a
CEH-44	WBGene00000464	Y54F10AM.4b	Y54F10AM.4b
CEH-44	WBGene00000464	Y54F10AM.4c	Y54F10AM.4c
CPG-1	WBGene00000465	C07G2.1a	C07G2.1a
CPG-1	WBGene00000465	C07G2.1b	C07G2.1b
CEL-1	WBGene00000466	C03D6.3a	C03D6.3a
CEL-1	WBGene00000466	C03D6.3b	C03D6.3b
CEP-1	WBGene00000467	F52B5.5a.1	F52B5.5a.1
CEP-1	WBGene00000467	F52B5.5a.2	F52B5.5a.2
CEP-1	WBGene00000467	F52B5.5b	F52B5.5b
CES-1	WBGene00000468	F43G9.11	F43G9.11
CES-2	WBGene00000469	ZK909.4	ZK909.4
CEY-1	WBGene00000472	F33A8.3	F33A8.3
CEY-2	WBGene00000473	F46F11.2	F46F11.2
CEY-3	WBGene00000474	M01E11.5.1	M01E11.5.1
CEY-3	WBGene00000474	M01E11.5.2	M01E11.5.2
CEY-4	WBGene00000475	Y39A1C.3.1	Y39A1C.3.1
CEY-4	WBGene00000475	Y39A1C.3.2	Y39A1C.3.2
CFI-1	WBGene00000476	T23D8.8	T23D8.8
CFT-1	WBGene00000477	C18C4.2	C18C4.2
CFZ-2	WBGene00000478	F27E11.3	F27E11.3
CGH-1	WBGene00000479	C07H6.5	C07H6.5
CGP-1	WBGene00000480	Y38C9A.2a.1	Y38C9A.2a.1
CGP-1	WBGene00000480	Y38C9A.2a.2	Y38C9A.2a.2
CGP-1	WBGene00000480	Y38C9A.2b	Y38C9A.2b
CGP-1	WBGene00000480	Y38C9A.2c	Y38C9A.2c
CHA-1	WBGene00000481	ZC416.8b	ZC416.8b
CHD-3	WBGene00000482	T14G8.1	T14G8.1
CHE-1	WBGene00000483	C55B7.12a	C55B7.12a
CHE-1	WBGene00000483	C55B7.12b	C55B7.12b
CHE-2	WBGene00000484	F38G1.1.1	F38G1.1.1
CHE-2	WBGene00000484	F38G1.1.2	F38G1.1.2
CHE-3	WBGene00000485	F18C12.1	F18C12.1
CHE-6	WBGene00000487	C23H5.7	C23H5.7
CHE-7	WBGene00000488	F26D11.10	F26D11.10
CHE-11	WBGene00000490	C27A7.4	C27A7.4
CHE-12	WBGene00000491	B0024.8a	B0024.8a
CHE-12	WBGene00000491	B0024.8b	B0024.8b
CHE-12	WBGene00000491	B0024.8c	B0024.8c
CHE-12	WBGene00000491	B0024.8d	B0024.8d
CHE-13	WBGene00000492	F59C6.7a	F59C6.7a
CHE-13	WBGene00000492	F59C6.7b	F59C6.7b
CHE-14	WBGene00000493	F56H1.1	F56H1.1
CHS-1	WBGene00000496	T25G3.2.1	T25G3.2.1
CHS-1	WBGene00000496	T25G3.2.2	T25G3.2.2
CHS-2	WBGene00000497	F48A11.1a	F48A11.1a
CHS-2	WBGene00000497	F48A11.1b	F48A11.1b
CHS-2	WBGene00000497	F48A11.1c	F48A11.1c
CHK-1	WBGene00000498	Y39H10A.7a.1	Y39H10A.7a.1
CHK-1	WBGene00000498	Y39H10A.7a.2	Y39H10A.7a.2
CHK-1	WBGene00000498	Y39H10A.7b.1	Y39H10A.7b.1
CHK-1	WBGene00000498	Y39H10A.7b.2	Y39H10A.7b.2
CHK-2	WBGene00000499	Y60A3A.12	Y60A3A.12
CHN-1	WBGene00000500	T09B4.10.1	T09B4.10.1
CHN-1	WBGene00000500	T09B4.10.2	T09B4.10.2
CHO-1	WBGene00000501	C48D1.3	C48D1.3
CHP-1	WBGene00000502	Y110A7A.13	Y110A7A.13
CHT-1	WBGene00000503	C04F6.3	C04F6.3
CIC-1	WBGene00000506	H14E04.5	H14E04.5
CIT-1.1	WBGene00000507	F44B9.4a	F44B9.4a
CIT-1.1	WBGene00000507	F44B9.4b	F44B9.4b
CIT-1.1	WBGene00000507	F44B9.4c.1	F44B9.4c.1
CIT-1.1	WBGene00000507	F44B9.4c.2	F44B9.4c.2
CIT-1.2	WBGene00000508	F44B9.3a	F44B9.3a
CIT-1.2	WBGene00000508	F44B9.3b	F44B9.3b
CKA-1	WBGene00000509	C28D4.2a	C28D4.2a
CKA-1	WBGene00000509	C28D4.2b	C28D4.2b
CKA-1	WBGene00000509	C28D4.2c	C28D4.2c
CKA-2	WBGene00000510	C52B9.1a	C52B9.1a
CKA-2	WBGene00000510	C52B9.1b	C52B9.1b
CKB-1	WBGene00000511	B0285.8	B0285.8
CKB-2	WBGene00000512	B0285.9	B0285.9
CKB-3	WBGene00000513	B0285.10	B0285.10
CKB-4	WBGene00000514	F22F7.5a	F22F7.5a
CKB-4	WBGene00000514	F22F7.5b
CKC-1	WBGene00000515	T27A10.3a	T27A10.3a
CKC-1	WBGene00000515	T27A10.3b	T27A10.3b
CKI-1	WBGene00000516	T05A6.1	T05A6.1
CKI-2	WBGene00000517	T05A6.2a.1	T05A6.2a.1
CKI-2	WBGene00000517	T05A6.2a.2	T05A6.2a.2
CKI-2	WBGene00000517	T05A6.2b	T05A6.2b
CKI-2	WBGene00000517	T05A6.2c.1	T05A6.2c.1
CKI-2	WBGene00000517	T05A6.2c.2	T05A6.2c.2
CKK-1	WBGene00000518	C05H8.1a	C05H8.1a
CKK-1	WBGene00000518	C05H8.1b	C05H8.1b
CKU-70	WBGene00000519	Y47D3A.4	Y47D3A.4
CKU-80	WBGene00000520	R07E5.8.1	R07E5.8.1
CKU-80	WBGene00000520	R07E5.8.2	R07E5.8.2
CKY-1	WBGene00000521	C15C8.2a	C15C8.2a
CKY-1	WBGene00000521	C15C8.2b	C15C8.2b
CLC-1	WBGene00000522	C09F12.1.1	C09F12.1.1
CLC-1	WBGene00000522	C09F12.1.2	C09F12.1.2
CLC-2	WBGene00000523	C01C10.1	C01C10.1
CLC-3	WBGene00000524	ZK563.4a	ZK563.4a
CLC-3	WBGene00000524	ZK563.4b	ZK563.4b
CLC-4	WBGene00000525	T05A10.2	T05A10.2
CLC-5	WBGene00000526	C01C10.4	C01C10.4
CLE-1	WBGene00000527	C36B1.1a	C36B1.1a
CLE-1	WBGene00000527	C36B1.1b	C36B1.1b
CLE-1	WBGene00000527	C36B1.1c	C36B1.1c
CLE-1	WBGene00000527	C36B1.1d	C36B1.1d
CLH-1	WBGene00000528	T27D12.2a	T27D12.2a
CLH-1	WBGene00000528	T27D12.2b	T27D12.2b
CLH-2	WBGene00000529	B0491.8a	B0491.8a
CLH-2	WBGene00000529	B0491.8b	B0491.8b
CLH-2	WBGene00000529	B0491.8c	B0491.8c
CLH-3	WBGene00000530	E04F6.11a	E04F6.11a
CLH-3	WBGene00000530	E04F6.11b
CLH-3	WBGene00000530	E04F6.11c	E04F6.11c
CLH-3	WBGene00000530	E04F6.11d	E04F6.11d
CLH-3	WBGene00000530	E04F6.11e	E04F6.11e
CLH-3	WBGene00000530	E04F6.11f	E04F6.11f
CLH-3	WBGene00000530	E04F6.11g	E04F6.11g
CLH-3	WBGene00000530	E04F6.11h	E04F6.11h
CLH-3	WBGene00000530	E04F6.11i	E04F6.11i
CLH-4	WBGene00000531	T06F4.2a	T06F4.2a
CLH-4	WBGene00000531	T06F4.2b	T06F4.2b
CLH-5	WBGene00000532	C07H4.2	C07H4.2
CLH-6	WBGene00000533	R07B7.1	R07B7.1
CPI-2	WBGene00000534	R01B10.1a	R01B10.1a
CPI-2	WBGene00000534	R01B10.1b	R01B10.1b
CPI-1	WBGene00000535	K08B4.6	K08B4.6
CLK-1	WBGene00000536	ZC395.2	ZC395.2
CLK-2	WBGene00000537	C07H6.6	C07H6.6
CLN-3.1	WBGene00000539	F07B10.1a	F07B10.1a
CLN-3.1	WBGene00000539	F07B10.1b	F07B10.1b
CLN-3.2	WBGene00000540	C01G8.2	C01G8.2
CLN-3.3	WBGene00000541	ZC190.1.1	ZC190.1.1
CLN-3.3	WBGene00000541	ZC190.1.2	ZC190.1.2
CLP-1	WBGene00000542	C06G4.2a	C06G4.2a
CLP-1	WBGene00000542	C06G4.2b.1	C06G4.2b.1
CLP-1	WBGene00000542	C06G4.2b.2	C06G4.2b.2
CLP-1	WBGene00000542	C06G4.2c	C06G4.2c
CLP-1	WBGene00000542	C06G4.2d	C06G4.2d
CLP-2	WBGene00000543	T04A8.16	T04A8.16
CLP-3	WBGene00000544	Y47H10A.1	Y47H10A.1
CLP-4	WBGene00000545	Y39A3CL.5a	Y39A3CL.5a
CLP-4	WBGene00000545	Y39A3CL.5b	Y39A3CL.5b
CLP-6	WBGene00000546	Y77E11A.10	Y77E11A.10
CLP-7	WBGene00000547	Y77E11A.11a.1	Y77E11A.11a.1
CLP-7	WBGene00000547	Y77E11A.11a.2	Y77E11A.11a.2
CLP-7	WBGene00000547	Y77E11A.11b	Y77E11A.11b
CLR-1	WBGene00000548	F56D1.4a	F56D1.4a
CLR-1	WBGene00000548	F56D1.4b	F56D1.4b
CLR-1	WBGene00000548	F56D1.4c	F56D1.4c
CLR-1	WBGene00000548	F56D1.4d	F56D1.4d
CLS-2	WBGene00000549	R107.6a.1	R107.6a.1
CLS-2	WBGene00000549	R107.6a.2	R107.6a.2
CLS-2	WBGene00000549	R107.6b	R107.6b
CLU-1	WBGene00000550	F55H2.6	F55H2.6
CLX-1	WBGene00000551	C50F7.2	C50F7.2
CMD-1	WBGene00000552	T21H3.3a	T21H3.3a
CMD-1	WBGene00000552	T21H3.3b	T21H3.3b
CMK-1	WBGene00000553	K07A9.2	K07A9.2
CNB-1	WBGene00000554	F55C10.1a	F55C10.1a
CNB-1	WBGene00000554	F55C10.1b	F55C10.1b
CNC-1	WBGene00000555	R09B5.2	R09B5.2
CNC-2	WBGene00000556	R09B5.3a	R09B5.3a
CNC-2	WBGene00000556	R09B5.3b	R09B5.3b
CNC-3	WBGene00000557	R09B5.8	R09B5.8
CNC-4	WBGene00000558	R09B5.9	R09B5.9
CNC-5	WBGene00000559	R09B5.10	R09B5.10
CNC-6	WBGene00000560	Y46E12A.1	Y46E12A.1
CND-1	WBGene00000561	C34E10.7	C34E10.7
CNG-1	WBGene00000562	F14H8.6a
CNG-1	WBGene00000562	F14H8.6b	F14H8.6b
CNG-1	WBGene00000562	F14H8.6c
CNG-3	WBGene00000563	F38E11.12	F38E11.12
CNK-1	WBGene00000564	R01H10.8	R01H10.8
CNT-1	WBGene00000565	Y17G7B.15a	Y17G7B.15a
CNT-1	WBGene00000565	Y17G7B.15b	Y17G7B.15b
CNT-2	WBGene00000566	Y39A1A.15a	Y39A1A.15a
CNT-2	WBGene00000566	Y39A1A.15b	Y39A1A.15b
CNT-2	WBGene00000566	Y39A1A.15c	Y39A1A.15c
CNT-2	WBGene00000566	Y39A1A.15d	Y39A1A.15d
CNX-1	WBGene00000567	ZK632.6a	ZK632.6a
CNX-1	WBGene00000567	ZK632.6b	ZK632.6b
COF-2	WBGene00000583	C48E7.5	C48E7.5
COG-1	WBGene00000584	R03C1.3a	R03C1.3a
COG-1	WBGene00000584	R03C1.3b	R03C1.3b
COGC-2	WBGene00000585	C06G3.10	C06G3.10
COH-1	WBGene00000591	K08A8.3	K08A8.3
COH-3	WBGene00000592	F08H9.1	F08H9.1
COL-2	WBGene00000593	W01B6.7	W01B6.7
COL-3	WBGene00000594	T28C6.6	T28C6.6
COL-7	WBGene00000596	C15A11.5	C15A11.5
COL-8	WBGene00000597	F11H8.3	F11H8.3
COL-9	WBGene00000598	F54B11.1	F54B11.1
COL-10	WBGene00000599	B0222.8	B0222.8
COL-12	WBGene00000601	F15H10.1.1	F15H10.1.1
COL-12	WBGene00000601	F15H10.1.2	F15H10.1.2
COL-13	WBGene00000602	F15H10.2	F15H10.2
COL-14	WBGene00000603	C46A5.3a	C46A5.3a
COL-14	WBGene00000603	C46A5.3b	C46A5.3b
COL-17	WBGene00000606	F11G11.10	F11G11.10
COL-19	WBGene00000608	ZK1193.1	ZK1193.1
COL-20	WBGene00000609	F11G11.11	F11G11.11
COL-33	WBGene00000610	F36A4.6	F36A4.6
COL-34	WBGene00000611	F36A4.10	F36A4.10
COL-35	WBGene00000612	C15A11.1	C15A11.1
COL-36	WBGene00000613	C27H5.5a	C27H5.5a
COL-36	WBGene00000613	C27H5.5b	C27H5.5b
COL-36	WBGene00000613	C27H5.5c	C27H5.5c
COL-37	WBGene00000614	ZK863.2	ZK863.2
COL-38	WBGene00000615	F54C9.4	F54C9.4
COL-39	WBGene00000616	C09G5.4	C09G5.4
COL-40	WBGene00000617	T13B5.4	T13B5.4
COL-41	WBGene00000618	T10B10.1	T10B10.1
COL-43	WBGene00000620	ZC513.8	ZC513.8
COL-44	WBGene00000621	F54B11.2	F54B11.2
COL-45	WBGene00000622	F53G12.7a	F53G12.7a
COL-45	WBGene00000622	F53G12.7b	F53G12.7b
COL-46	WBGene00000623	Y18H1A.13	Y18H1A.13
COL-47	WBGene00000624	Y18H1A.12a	Y18H1A.12a
COL-47	WBGene00000624	Y18H1A.12b	Y18H1A.12b
COL-48	WBGene00000625	Y54E10BL.2	Y54E10BL.2
COL-49	WBGene00000626	K09H9.3	K09H9.3
COL-50	WBGene00000627	T28F2.6	T28F2.6
COL-51	WBGene00000628	T28F2.8	T28F2.8
COL-52	WBGene00000629	D1007.2	D1007.2
COL-53	WBGene00000630	M01A12.1	M01A12.1
COL-54	WBGene00000631	F33D11.3	F33D11.3
COL-55	WBGene00000632	T05E7.2	T05E7.2
COL-56	WBGene00000633	T08B2.2	T08B2.2
COL-58	WBGene00000634	F26B1.4	F26B1.4
COL-60	WBGene00000636	F22D6.10	F22D6.10
COL-61	WBGene00000637	C01H6.1	C01H6.1
COL-62	WBGene00000638	C15A11.6	C15A11.6
COL-63	WBGene00000639	ZK265.2	ZK265.2
COL-64	WBGene00000640	F52F12.2	F52F12.2
COL-65	WBGene00000641	K08C9.4	K08C9.4
COL-68	WBGene00000644	C50D2.4	C50D2.4
COL-69	WBGene00000645	K01A2.7	K01A2.7
H17B01.2	WBGene00000646	H17B01.2	H17B01.2
COL-71	WBGene00000647	Y49F6B.10	Y49F6B.10
COL-72	WBGene00000648	W09G10.1a	W09G10.1a
COL-72	WBGene00000648	W09G10.1b	W09G10.1b
COL-73	WBGene00000649	F11G11.12	F11G11.12
COL-74	WBGene00000650	ZK1248.2	ZK1248.2
